country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1715,713.6,2021-07-12T00:00:00
NO,møre og romsdal,2140,805.9,2021-07-12T00:00:00
NO,troms og finnmark,2417,998.1,2021-07-12T00:00:00
NO,agder,5255,1701.5,2021-07-12T00:00:00
NO,trøndelag,5457,1158.3,2021-07-12T00:00:00
NO,innlandet,5862,1581.7,2021-07-12T00:00:00
NO,rogaland,7738,1603.2,2021-07-12T00:00:00
NO,vestfold og telemark,8861,2100.4,2021-07-12T00:00:00
NO,vestland,10039,1571.5,2021-07-12T00:00:00
NO,oslo,37355,5359.3,2021-07-12T00:00:00
NO,viken,43930,3507.7,2021-07-12T00:00:00
