country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,415,172,2020-11-10T00:00:00
NO,møre og romsdal,511,192.7,2020-11-10T00:00:00
NO,troms og finnmark,694,285.2,2020-11-10T00:00:00
NO,agder,767,249.6,2020-11-10T00:00:00
NO,vestfold og telemark,803,191.5,2020-11-10T00:00:00
NO,trøndelag,1041,222.1,2020-11-10T00:00:00
NO,rogaland,1233,256.9,2020-11-10T00:00:00
NO,innlandet,1359,365.9,2020-11-10T00:00:00
NO,vestland,3735,586.8,2020-11-10T00:00:00
NO,viken,6912,556.9,2020-11-10T00:00:00
NO,oslo,7608,1097.1,2020-11-10T00:00:00
