country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,2953,1228.7,2021-10-01T00:00:00
NO,troms og finnmark,3940,1627,2021-10-01T00:00:00
NO,møre og romsdal,4104,1545.5,2021-10-01T00:00:00
NO,agder,7597,2459.8,2021-10-01T00:00:00
NO,innlandet,8067,2176.7,2021-10-01T00:00:00
NO,trøndelag,8889,1886.8,2021-10-01T00:00:00
NO,rogaland,10356,2145.7,2021-10-01T00:00:00
NO,vestfold og telemark,11250,2666.6,2021-10-01T00:00:00
NO,vestland,15060,2357.5,2021-10-01T00:00:00
NO,oslo,52695,7560.1,2021-10-01T00:00:00
NO,viken,60979,4869,2021-10-01T00:00:00
