country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,4249,1767.9,2021-11-11T00:00:00
NO,møre og romsdal,5156,1941.7,2021-11-11T00:00:00
NO,troms og finnmark,6760,2791.5,2021-11-11T00:00:00
NO,agder,8453,2737,2021-11-11T00:00:00
NO,innlandet,9333,2518.3,2021-11-11T00:00:00
NO,rogaland,12488,2587.4,2021-11-11T00:00:00
NO,trøndelag,12554,2664.7,2021-11-11T00:00:00
NO,vestfold og telemark,12585,2983.1,2021-11-11T00:00:00
NO,vestland,17492,2738.2,2021-11-11T00:00:00
NO,oslo,59883,8591.4,2021-11-11T00:00:00
NO,viken,69157,5522,2021-11-11T00:00:00
