country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,38773,16132.2,2022-04-07T00:00:00
NO,troms og finnmark,47360,19556.7,2022-04-07T00:00:00
NO,møre og romsdal,52431,19744.8,2022-04-07T00:00:00
NO,innlandet,77471,20904,2022-04-07T00:00:00
NO,agder,78788,25510.7,2022-04-07T00:00:00
NO,trøndelag,99067,21027.8,2022-04-07T00:00:00
NO,vestfold og telemark,100711,23871.8,2022-04-07T00:00:00
NO,rogaland,120304,24926,2022-04-07T00:00:00
NO,vestland,142036,22234.1,2022-04-07T00:00:00
NO,oslo,255109,36600.5,2022-04-07T00:00:00
NO,viken,380256,30362.6,2022-04-07T00:00:00
