country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40902,17018,2022-11-09T00:00:00
NO,troms og finnmark,49460,20423.8,2022-11-09T00:00:00
NO,møre og romsdal,55779,21005.6,2022-11-09T00:00:00
NO,innlandet,80967,21847.4,2022-11-09T00:00:00
NO,agder,81132,26269.7,2022-11-09T00:00:00
NO,trøndelag,102705,21800,2022-11-09T00:00:00
NO,vestfold og telemark,104871,24857.9,2022-11-09T00:00:00
NO,rogaland,124306,25755.2,2022-11-09T00:00:00
NO,vestland,148377,23226.7,2022-11-09T00:00:00
NO,oslo,262622,37678.4,2022-11-09T00:00:00
NO,viken,392676,31354.3,2022-11-09T00:00:00
