country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40848,16995.6,2022-10-22T00:00:00
NO,troms og finnmark,49376,20389.2,2022-10-22T00:00:00
NO,møre og romsdal,55653,20958.1,2022-10-22T00:00:00
NO,innlandet,80793,21800.4,2022-10-22T00:00:00
NO,agder,81085,26254.4,2022-10-22T00:00:00
NO,trøndelag,102569,21771.1,2022-10-22T00:00:00
NO,vestfold og telemark,104679,24812.4,2022-10-22T00:00:00
NO,rogaland,124192,25731.5,2022-10-22T00:00:00
NO,vestland,148149,23191,2022-10-22T00:00:00
NO,oslo,262102,37603.8,2022-10-22T00:00:00
NO,viken,392227,31318.4,2022-10-22T00:00:00
