country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1851,770.1,2021-07-28T00:00:00
NO,møre og romsdal,2245,845.4,2021-07-28T00:00:00
NO,troms og finnmark,2621,1082.3,2021-07-28T00:00:00
NO,agder,5410,1751.7,2021-07-28T00:00:00
NO,trøndelag,5591,1186.7,2021-07-28T00:00:00
NO,innlandet,6005,1620.3,2021-07-28T00:00:00
NO,rogaland,7984,1654.2,2021-07-28T00:00:00
NO,vestfold og telemark,9022,2138.5,2021-07-28T00:00:00
NO,vestland,10482,1640.8,2021-07-28T00:00:00
NO,oslo,37853,5430.8,2021-07-28T00:00:00
NO,viken,44727,3571.3,2021-07-28T00:00:00
