country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40883,17010.1,2022-11-03T00:00:00
NO,troms og finnmark,49437,20414.3,2022-11-03T00:00:00
NO,møre og romsdal,55737,20989.7,2022-11-03T00:00:00
NO,innlandet,80915,21833.3,2022-11-03T00:00:00
NO,agder,81117,26264.8,2022-11-03T00:00:00
NO,trøndelag,102654,21789.2,2022-11-03T00:00:00
NO,vestfold og telemark,104805,24842.3,2022-11-03T00:00:00
NO,rogaland,124261,25745.8,2022-11-03T00:00:00
NO,vestland,148302,23215,2022-11-03T00:00:00
NO,oslo,262436,37651.7,2022-11-03T00:00:00
NO,viken,392503,31340.5,2022-11-03T00:00:00
