country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40006,16645.2,2022-06-27T00:00:00
NO,troms og finnmark,48545,20046,2022-06-27T00:00:00
NO,møre og romsdal,54383,20479.8,2022-06-27T00:00:00
NO,innlandet,79430,21432.6,2022-06-27T00:00:00
NO,agder,80054,25920.6,2022-06-27T00:00:00
NO,trøndelag,100965,21430.7,2022-06-27T00:00:00
NO,vestfold og telemark,103392,24507.3,2022-06-27T00:00:00
NO,rogaland,122957,25475.7,2022-06-27T00:00:00
NO,vestland,145508,22777.6,2022-06-27T00:00:00
NO,oslo,259301,37201.9,2022-06-27T00:00:00
NO,viken,388206,30997.4,2022-06-27T00:00:00
