country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,245,101.6,2020-10-25T00:00:00
NO,møre og romsdal,343,129.3,2020-10-25T00:00:00
NO,troms og finnmark,454,186.6,2020-10-25T00:00:00
NO,vestfold og telemark,545,129.9,2020-10-25T00:00:00
NO,agder,590,192,2020-10-25T00:00:00
NO,innlandet,794,213.8,2020-10-25T00:00:00
NO,trøndelag,810,172.8,2020-10-25T00:00:00
NO,rogaland,884,184.2,2020-10-25T00:00:00
NO,vestland,2345,368.4,2020-10-25T00:00:00
NO,viken,4598,370.5,2020-10-25T00:00:00
NO,oslo,5564,802.3,2020-10-25T00:00:00
