country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40513,16856.2,2022-08-06T00:00:00
NO,troms og finnmark,49100,20275.2,2022-08-06T00:00:00
NO,møre og romsdal,55166,20774.7,2022-08-06T00:00:00
NO,innlandet,80217,21645,2022-08-06T00:00:00
NO,agder,80742,26143.4,2022-08-06T00:00:00
NO,trøndelag,101948,21639.3,2022-08-06T00:00:00
NO,vestfold og telemark,104246,24709.8,2022-08-06T00:00:00
NO,rogaland,123779,25646,2022-08-06T00:00:00
NO,vestland,147207,23043.5,2022-08-06T00:00:00
NO,oslo,260981,37442.9,2022-08-06T00:00:00
NO,viken,390857,31209,2022-08-06T00:00:00
