country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1586,659.9,2021-05-30T00:00:00
NO,troms og finnmark,1878,775.5,2021-05-30T00:00:00
NO,møre og romsdal,2028,763.7,2021-05-30T00:00:00
NO,agder,4315,1397.2,2021-05-30T00:00:00
NO,trøndelag,4531,961.7,2021-05-30T00:00:00
NO,innlandet,5449,1470.3,2021-05-30T00:00:00
NO,rogaland,6550,1357.1,2021-05-30T00:00:00
NO,vestfold og telemark,8030,1903.4,2021-05-30T00:00:00
NO,vestland,9702,1518.7,2021-05-30T00:00:00
NO,oslo,35524,5096.6,2021-05-30T00:00:00
NO,viken,42218,3371,2021-05-30T00:00:00
