country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1214,503.2,2021-03-10T00:00:00
NO,møre og romsdal,1314,495.4,2021-03-10T00:00:00
NO,troms og finnmark,1376,565.5,2021-03-10T00:00:00
NO,agder,2319,754.8,2021-03-10T00:00:00
NO,innlandet,3530,950.5,2021-03-10T00:00:00
NO,trøndelag,3621,772.6,2021-03-10T00:00:00
NO,rogaland,3692,769.3,2021-03-10T00:00:00
NO,vestfold og telemark,3943,940.2,2021-03-10T00:00:00
NO,vestland,6961,1093.6,2021-03-10T00:00:00
NO,oslo,21460,3094.5,2021-03-10T00:00:00
NO,viken,25012,2015.2,2021-03-10T00:00:00
