country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,6307,2624.1,2021-12-15T00:00:00
NO,møre og romsdal,7587,2857.2,2021-12-15T00:00:00
NO,troms og finnmark,11062,4567.9,2021-12-15T00:00:00
NO,agder,12722,4119.2,2021-12-15T00:00:00
NO,innlandet,12991,3505.4,2021-12-15T00:00:00
NO,rogaland,18923,3920.7,2021-12-15T00:00:00
NO,trøndelag,18972,4027,2021-12-15T00:00:00
NO,vestfold og telemark,19088,4524.5,2021-12-15T00:00:00
NO,vestland,27565,4315,2021-12-15T00:00:00
NO,oslo,82022,11767.7,2021-12-15T00:00:00
NO,viken,99834,7971.5,2021-12-15T00:00:00
