country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40719,16941.9,2022-09-09T00:00:00
NO,troms og finnmark,49256,20339.6,2022-09-09T00:00:00
NO,møre og romsdal,55488,20896,2022-09-09T00:00:00
NO,innlandet,80491,21718.9,2022-09-09T00:00:00
NO,agder,80967,26216.2,2022-09-09T00:00:00
NO,trøndelag,102331,21720.6,2022-09-09T00:00:00
NO,vestfold og telemark,104485,24766.4,2022-09-09T00:00:00
NO,rogaland,123988,25689.3,2022-09-09T00:00:00
NO,vestland,147779,23133.1,2022-09-09T00:00:00
NO,oslo,261601,37531.9,2022-09-09T00:00:00
NO,viken,391573,31266.2,2022-09-09T00:00:00
