country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,26324,10952.6,2022-02-21T00:00:00
NO,møre og romsdal,31792,11972.4,2022-02-21T00:00:00
NO,troms og finnmark,31937,13188,2022-02-21T00:00:00
NO,innlandet,57951,15636.9,2022-02-21T00:00:00
NO,agder,59772,19353.5,2022-02-21T00:00:00
NO,vestfold og telemark,75384,17868.5,2022-02-21T00:00:00
NO,trøndelag,79517,16878.1,2022-02-21T00:00:00
NO,rogaland,86850,17994.6,2022-02-21T00:00:00
NO,vestland,101515,15891,2022-02-21T00:00:00
NO,oslo,217558,31213,2022-02-21T00:00:00
NO,viken,318020,25393.2,2022-02-21T00:00:00
