country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,8410,3386,2022-01-11T00:00:00
NO,møre og romsdal,10192,3702.6,2022-01-11T00:00:00
NO,troms og finnmark,13852,5569.7,2022-01-11T00:00:00
NO,innlandet,17788,4623,2022-01-11T00:00:00
NO,agder,21065,6535,2022-01-11T00:00:00
NO,trøndelag,24934,5070.9,2022-01-11T00:00:00
NO,vestfold og telemark,27303,6244.4,2022-01-11T00:00:00
NO,rogaland,29130,5754.5,2022-01-11T00:00:00
NO,vestland,36746,5609.2,2022-01-11T00:00:00
NO,oslo,110518,15228.3,2022-01-11T00:00:00
NO,viken,135412,10484.2,2022-01-11T00:00:00
