country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,948,393,2021-02-03T00:00:00
NO,møre og romsdal,1211,456.6,2021-02-03T00:00:00
NO,troms og finnmark,1213,498.5,2021-02-03T00:00:00
NO,agder,1517,493.8,2021-02-03T00:00:00
NO,vestfold og telemark,3087,736.1,2021-02-03T00:00:00
NO,innlandet,3248,874.6,2021-02-03T00:00:00
NO,rogaland,3442,717.2,2021-02-03T00:00:00
NO,trøndelag,3477,741.8,2021-02-03T00:00:00
NO,vestland,6276,986,2021-02-03T00:00:00
NO,oslo,17311,2496.2,2021-02-03T00:00:00
NO,viken,20435,1646.4,2021-02-03T00:00:00
