country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40861,17001,2022-10-26T00:00:00
NO,troms og finnmark,49392,20395.8,2022-10-26T00:00:00
NO,møre og romsdal,55679,20967.9,2022-10-26T00:00:00
NO,innlandet,80832,21810.9,2022-10-26T00:00:00
NO,agder,81102,26259.9,2022-10-26T00:00:00
NO,trøndelag,102592,21776,2022-10-26T00:00:00
NO,vestfold og telemark,104711,24820,2022-10-26T00:00:00
NO,rogaland,124214,25736.1,2022-10-26T00:00:00
NO,vestland,148207,23200.1,2022-10-26T00:00:00
NO,oslo,262173,37614,2022-10-26T00:00:00
NO,viken,392300,31324.3,2022-10-26T00:00:00
