country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40911,17021.8,2022-11-14T00:00:00
NO,troms og finnmark,49469,20427.6,2022-11-14T00:00:00
NO,møre og romsdal,55793,21010.8,2022-11-14T00:00:00
NO,innlandet,80987,21852.8,2022-11-14T00:00:00
NO,agder,81138,26271.6,2022-11-14T00:00:00
NO,trøndelag,102743,21808.1,2022-11-14T00:00:00
NO,vestfold og telemark,104900,24864.8,2022-11-14T00:00:00
NO,rogaland,124328,25759.7,2022-11-14T00:00:00
NO,vestland,148412,23232.2,2022-11-14T00:00:00
NO,oslo,262681,37686.8,2022-11-14T00:00:00
NO,viken,392757,31360.7,2022-11-14T00:00:00
