country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,992,411.2,2021-02-12T00:00:00
NO,troms og finnmark,1220,501.4,2021-02-12T00:00:00
NO,møre og romsdal,1245,469.4,2021-02-12T00:00:00
NO,agder,1659,540,2021-02-12T00:00:00
NO,vestfold og telemark,3233,770.9,2021-02-12T00:00:00
NO,innlandet,3330,896.6,2021-02-12T00:00:00
NO,rogaland,3453,719.5,2021-02-12T00:00:00
NO,trøndelag,3516,750.2,2021-02-12T00:00:00
NO,vestland,6532,1026.2,2021-02-12T00:00:00
NO,oslo,17790,2565.3,2021-02-12T00:00:00
NO,viken,21404,1724.5,2021-02-12T00:00:00
