country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40699,16933.6,2022-09-05T00:00:00
NO,troms og finnmark,49246,20335.5,2022-09-05T00:00:00
NO,møre og romsdal,55469,20888.8,2022-09-05T00:00:00
NO,innlandet,80469,21713,2022-09-05T00:00:00
NO,agder,80951,26211.1,2022-09-05T00:00:00
NO,trøndelag,102300,21714,2022-09-05T00:00:00
NO,vestfold og telemark,104466,24761.9,2022-09-05T00:00:00
NO,rogaland,123977,25687,2022-09-05T00:00:00
NO,vestland,147732,23125.7,2022-09-05T00:00:00
NO,oslo,261545,37523.9,2022-09-05T00:00:00
NO,viken,391516,31261.7,2022-09-05T00:00:00
