country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,3769,1568.2,2021-11-03T00:00:00
NO,møre og romsdal,4791,1804.2,2021-11-03T00:00:00
NO,troms og finnmark,5561,2296.3,2021-11-03T00:00:00
NO,agder,8148,2638.2,2021-11-03T00:00:00
NO,innlandet,8803,2375.3,2021-11-03T00:00:00
NO,trøndelag,10956,2325.5,2021-11-03T00:00:00
NO,rogaland,11590,2401.4,2021-11-03T00:00:00
NO,vestfold og telemark,12103,2868.8,2021-11-03T00:00:00
NO,vestland,16547,2590.2,2021-11-03T00:00:00
NO,oslo,57641,8269.8,2021-11-03T00:00:00
NO,viken,66360,5298.7,2021-11-03T00:00:00
