country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40759,16958.5,2022-09-20T00:00:00
NO,troms og finnmark,49293,20354.9,2022-09-20T00:00:00
NO,møre og romsdal,55529,20911.4,2022-09-20T00:00:00
NO,innlandet,80567,21739.4,2022-09-20T00:00:00
NO,agder,81002,26227.6,2022-09-20T00:00:00
NO,trøndelag,102414,21738.2,2022-09-20T00:00:00
NO,vestfold og telemark,104531,24777.3,2022-09-20T00:00:00
NO,rogaland,124040,25700,2022-09-20T00:00:00
NO,vestland,147879,23148.7,2022-09-20T00:00:00
NO,oslo,261724,37549.5,2022-09-20T00:00:00
NO,viken,391743,31279.8,2022-09-20T00:00:00
