country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,562,233,2020-12-07T00:00:00
NO,møre og romsdal,691,260.5,2020-12-07T00:00:00
NO,troms og finnmark,869,357.2,2020-12-07T00:00:00
NO,agder,1084,352.8,2020-12-07T00:00:00
NO,trøndelag,1261,269,2020-12-07T00:00:00
NO,vestfold og telemark,1352,322.4,2020-12-07T00:00:00
NO,rogaland,1599,333.2,2020-12-07T00:00:00
NO,innlandet,1917,516.2,2020-12-07T00:00:00
NO,vestland,5223,820.5,2020-12-07T00:00:00
NO,oslo,11425,1647.5,2020-12-07T00:00:00
NO,viken,11923,960.6,2020-12-07T00:00:00
