country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40794,16973.1,2022-09-29T00:00:00
NO,troms og finnmark,49324,20367.7,2022-09-29T00:00:00
NO,møre og romsdal,55552,20920.1,2022-09-29T00:00:00
NO,innlandet,80617,21752.9,2022-09-29T00:00:00
NO,agder,81032,26237.3,2022-09-29T00:00:00
NO,trøndelag,102459,21747.8,2022-09-29T00:00:00
NO,vestfold og telemark,104578,24788.4,2022-09-29T00:00:00
NO,rogaland,124089,25710.2,2022-09-29T00:00:00
NO,vestland,147960,23161.4,2022-09-29T00:00:00
NO,oslo,261840,37566.2,2022-09-29T00:00:00
NO,viken,391870,31289.9,2022-09-29T00:00:00
