country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,38030,15823.1,2022-03-29T00:00:00
NO,troms og finnmark,46812,19330.4,2022-03-29T00:00:00
NO,møre og romsdal,51619,19439,2022-03-29T00:00:00
NO,innlandet,76757,20711.4,2022-03-29T00:00:00
NO,agder,78150,25304.1,2022-03-29T00:00:00
NO,trøndelag,98456,20898.1,2022-03-29T00:00:00
NO,vestfold og telemark,99258,23527.4,2022-03-29T00:00:00
NO,rogaland,119201,24697.4,2022-03-29T00:00:00
NO,vestland,140707,22026,2022-03-29T00:00:00
NO,oslo,252975,36294.3,2022-03-29T00:00:00
NO,viken,377279,30124.9,2022-03-29T00:00:00
