country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,4949,2059.1,2021-11-24T00:00:00
NO,møre og romsdal,5899,2221.5,2021-11-24T00:00:00
NO,troms og finnmark,8587,3545.9,2021-11-24T00:00:00
NO,agder,9190,2975.6,2021-11-24T00:00:00
NO,innlandet,10107,2727.2,2021-11-24T00:00:00
NO,vestfold og telemark,13832,3278.6,2021-11-24T00:00:00
NO,rogaland,13875,2874.8,2021-11-24T00:00:00
NO,trøndelag,15015,3187.1,2021-11-24T00:00:00
NO,vestland,19872,3110.7,2021-11-24T00:00:00
NO,oslo,64884,9308.9,2021-11-24T00:00:00
NO,viken,76130,6078.8,2021-11-24T00:00:00
