country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1595,663.6,2021-06-01T00:00:00
NO,troms og finnmark,1980,817.6,2021-06-01T00:00:00
NO,møre og romsdal,2047,770.9,2021-06-01T00:00:00
NO,agder,4422,1431.8,2021-06-01T00:00:00
NO,trøndelag,4673,991.9,2021-06-01T00:00:00
NO,innlandet,5550,1497.6,2021-06-01T00:00:00
NO,rogaland,6584,1364.1,2021-06-01T00:00:00
NO,vestfold og telemark,8142,1929.9,2021-06-01T00:00:00
NO,vestland,9747,1525.8,2021-06-01T00:00:00
NO,oslo,35676,5118.4,2021-06-01T00:00:00
NO,viken,42428,3387.8,2021-06-01T00:00:00
