country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1515,630.3,2021-05-12T00:00:00
NO,troms og finnmark,1579,652,2021-05-12T00:00:00
NO,møre og romsdal,1908,718.5,2021-05-12T00:00:00
NO,agder,3601,1166,2021-05-12T00:00:00
NO,trøndelag,4043,858.2,2021-05-12T00:00:00
NO,innlandet,4821,1300.9,2021-05-12T00:00:00
NO,rogaland,6274,1299.9,2021-05-12T00:00:00
NO,vestfold og telemark,7012,1662.1,2021-05-12T00:00:00
NO,vestland,9368,1466.5,2021-05-12T00:00:00
NO,oslo,34499,4949.6,2021-05-12T00:00:00
NO,viken,40754,3254.1,2021-05-12T00:00:00
