country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40142,16701.8,2022-07-05T00:00:00
NO,troms og finnmark,48775,20141,2022-07-05T00:00:00
NO,møre og romsdal,54645,20578.5,2022-07-05T00:00:00
NO,innlandet,79672,21497.9,2022-07-05T00:00:00
NO,agder,80263,25988.3,2022-07-05T00:00:00
NO,trøndelag,101306,21503,2022-07-05T00:00:00
NO,vestfold og telemark,103757,24593.8,2022-07-05T00:00:00
NO,rogaland,123249,25536.2,2022-07-05T00:00:00
NO,vestland,146084,22867.8,2022-07-05T00:00:00
NO,oslo,259888,37286.1,2022-07-05T00:00:00
NO,viken,389337,31087.7,2022-07-05T00:00:00
