country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,597,247.5,2020-12-12T00:00:00
NO,møre og romsdal,732,276,2020-12-12T00:00:00
NO,troms og finnmark,888,365,2020-12-12T00:00:00
NO,agder,1103,359,2020-12-12T00:00:00
NO,trøndelag,1348,287.6,2020-12-12T00:00:00
NO,vestfold og telemark,1462,348.6,2020-12-12T00:00:00
NO,rogaland,1619,337.4,2020-12-12T00:00:00
NO,innlandet,2044,550.4,2020-12-12T00:00:00
NO,vestland,5281,829.7,2020-12-12T00:00:00
NO,oslo,11890,1714.5,2020-12-12T00:00:00
NO,viken,12620,1016.8,2020-12-12T00:00:00
