country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1614,671.5,2021-06-11T00:00:00
NO,møre og romsdal,2076,781.8,2021-06-11T00:00:00
NO,troms og finnmark,2151,888.2,2021-06-11T00:00:00
NO,agder,4674,1513.4,2021-06-11T00:00:00
NO,trøndelag,4919,1044.1,2021-06-11T00:00:00
NO,innlandet,5651,1524.8,2021-06-11T00:00:00
NO,rogaland,6733,1395,2021-06-11T00:00:00
NO,vestfold og telemark,8364,1982.5,2021-06-11T00:00:00
NO,vestland,9827,1538.3,2021-06-11T00:00:00
NO,oslo,36502,5236.9,2021-06-11T00:00:00
NO,viken,42877,3423.6,2021-06-11T00:00:00
