country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,604,250.4,2020-12-15T00:00:00
NO,møre og romsdal,745,280.9,2020-12-15T00:00:00
NO,troms og finnmark,905,372,2020-12-15T00:00:00
NO,agder,1119,364.2,2020-12-15T00:00:00
NO,trøndelag,1455,310.4,2020-12-15T00:00:00
NO,vestfold og telemark,1538,366.7,2020-12-15T00:00:00
NO,rogaland,1664,346.7,2020-12-15T00:00:00
NO,innlandet,2191,590,2020-12-15T00:00:00
NO,vestland,5314,834.8,2020-12-15T00:00:00
NO,oslo,12160,1753.4,2020-12-15T00:00:00
NO,viken,13194,1063,2020-12-15T00:00:00
