country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1986,826.3,2021-08-09T00:00:00
NO,møre og romsdal,2604,980.6,2021-08-09T00:00:00
NO,troms og finnmark,2801,1156.6,2021-08-09T00:00:00
NO,agder,5660,1832.6,2021-08-09T00:00:00
NO,trøndelag,5828,1237,2021-08-09T00:00:00
NO,innlandet,6166,1663.8,2021-08-09T00:00:00
NO,rogaland,8261,1711.6,2021-08-09T00:00:00
NO,vestfold og telemark,9221,2185.7,2021-08-09T00:00:00
NO,vestland,11516,1802.7,2021-08-09T00:00:00
NO,oslo,38611,5539.5,2021-08-09T00:00:00
NO,viken,45545,3636.7,2021-08-09T00:00:00
