country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,3662,1523.6,2021-11-01T00:00:00
NO,møre og romsdal,4701,1770.3,2021-11-01T00:00:00
NO,troms og finnmark,5353,2210.4,2021-11-01T00:00:00
NO,agder,8073,2613.9,2021-11-01T00:00:00
NO,innlandet,8653,2334.8,2021-11-01T00:00:00
NO,trøndelag,10542,2237.6,2021-11-01T00:00:00
NO,rogaland,11348,2351.2,2021-11-01T00:00:00
NO,vestfold og telemark,11968,2836.8,2021-11-01T00:00:00
NO,vestland,16319,2554.5,2021-11-01T00:00:00
NO,oslo,57059,8186.3,2021-11-01T00:00:00
NO,viken,65712,5247,2021-11-01T00:00:00
