country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,180,74.6,2020-08-31T00:00:00
NO,møre og romsdal,181,68.2,2020-08-31T00:00:00
NO,troms og finnmark,322,132.3,2020-08-31T00:00:00
NO,vestfold og telemark,356,84.9,2020-08-31T00:00:00
NO,agder,406,132.1,2020-08-31T00:00:00
NO,rogaland,526,109.6,2020-08-31T00:00:00
NO,innlandet,568,152.9,2020-08-31T00:00:00
NO,trøndelag,626,133.6,2020-08-31T00:00:00
NO,vestland,1062,166.8,2020-08-31T00:00:00
NO,viken,2976,239.8,2020-08-31T00:00:00
NO,oslo,3440,496,2020-08-31T00:00:00
