country,nuts_3,cases,cases/100k pop.,datetime
NO,møre og romsdal,202,76.2,2020-09-23T00:00:00
NO,nordland,208,86.2,2020-09-23T00:00:00
NO,troms og finnmark,335,137.7,2020-09-23T00:00:00
NO,vestfold og telemark,401,95.6,2020-09-23T00:00:00
NO,agder,446,145.2,2020-09-23T00:00:00
NO,innlandet,630,169.6,2020-09-23T00:00:00
NO,trøndelag,660,140.8,2020-09-23T00:00:00
NO,rogaland,665,138.6,2020-09-23T00:00:00
NO,vestland,1703,267.5,2020-09-23T00:00:00
NO,viken,3736,301,2020-09-23T00:00:00
NO,oslo,4165,600.6,2020-09-23T00:00:00
