country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,138,57.2,2020-08-11T00:00:00
NO,møre og romsdal,165,62.2,2020-08-11T00:00:00
NO,troms og finnmark,300,123.3,2020-08-11T00:00:00
NO,vestfold og telemark,328,78.2,2020-08-11T00:00:00
NO,agder,358,116.5,2020-08-11T00:00:00
NO,rogaland,485,101.1,2020-08-11T00:00:00
NO,innlandet,528,142.2,2020-08-11T00:00:00
NO,trøndelag,580,123.7,2020-08-11T00:00:00
NO,vestland,943,148.1,2020-08-11T00:00:00
NO,viken,2735,220.4,2020-08-11T00:00:00
NO,oslo,3122,450.2,2020-08-11T00:00:00
