country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,9754,4058.3,2022-01-18T00:00:00
NO,møre og romsdal,11514,4336,2022-01-18T00:00:00
NO,troms og finnmark,15227,6287.8,2022-01-18T00:00:00
NO,innlandet,21244,5732.3,2022-01-18T00:00:00
NO,agder,24720,8004.1,2022-01-18T00:00:00
NO,trøndelag,29990,6365.6,2022-01-18T00:00:00
NO,vestfold og telemark,32337,7664.9,2022-01-18T00:00:00
NO,rogaland,34065,7058,2022-01-18T00:00:00
NO,vestland,41242,6456,2022-01-18T00:00:00
NO,oslo,126167,18101.2,2022-01-18T00:00:00
NO,viken,155733,12434.9,2022-01-18T00:00:00
