country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,230,95.3,2020-10-15T00:00:00
NO,møre og romsdal,313,118,2020-10-15T00:00:00
NO,troms og finnmark,407,167.3,2020-10-15T00:00:00
NO,vestfold og telemark,503,119.9,2020-10-15T00:00:00
NO,agder,564,183.6,2020-10-15T00:00:00
NO,innlandet,745,200.6,2020-10-15T00:00:00
NO,trøndelag,750,160,2020-10-15T00:00:00
NO,rogaland,810,168.8,2020-10-15T00:00:00
NO,vestland,2111,331.6,2020-10-15T00:00:00
NO,viken,4327,348.6,2020-10-15T00:00:00
NO,oslo,5181,747.1,2020-10-15T00:00:00
