country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,935,387.6,2021-01-31T00:00:00
NO,møre og romsdal,1197,451.3,2021-01-31T00:00:00
NO,troms og finnmark,1210,497.3,2021-01-31T00:00:00
NO,agder,1476,480.4,2021-01-31T00:00:00
NO,vestfold og telemark,3052,727.7,2021-01-31T00:00:00
NO,innlandet,3240,872.4,2021-01-31T00:00:00
NO,rogaland,3431,715,2021-01-31T00:00:00
NO,trøndelag,3455,737.1,2021-01-31T00:00:00
NO,vestland,6242,980.6,2021-01-31T00:00:00
NO,oslo,17113,2467.6,2021-01-31T00:00:00
NO,viken,20154,1623.8,2021-01-31T00:00:00
