country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,923,382.6,2021-01-29T00:00:00
NO,møre og romsdal,1187,447.5,2021-01-29T00:00:00
NO,troms og finnmark,1205,495.3,2021-01-29T00:00:00
NO,agder,1446,470.7,2021-01-29T00:00:00
NO,vestfold og telemark,3028,722,2021-01-29T00:00:00
NO,innlandet,3226,868.6,2021-01-29T00:00:00
NO,rogaland,3422,713.1,2021-01-29T00:00:00
NO,trøndelag,3438,733.5,2021-01-29T00:00:00
NO,vestland,6203,974.5,2021-01-29T00:00:00
NO,oslo,16946,2443.6,2021-01-29T00:00:00
NO,viken,19895,1602.9,2021-01-29T00:00:00
