country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,628,264.9,2020-12-28T00:00:00
NO,møre og romsdal,786,320.5,2020-12-28T00:00:00
NO,troms og finnmark,958,402.8,2020-12-28T00:00:00
NO,agder,1167,386.4,2020-12-28T00:00:00
NO,trøndelag,1747,440.6,2020-12-28T00:00:00
NO,rogaland,1797,419.7,2020-12-28T00:00:00
NO,vestfold og telemark,1897,491.7,2020-12-28T00:00:00
NO,innlandet,2528,713.8,2020-12-28T00:00:00
NO,vestland,5494,876,2020-12-28T00:00:00
NO,oslo,12961,1925.8,2020-12-28T00:00:00
NO,viken,14507,1223.5,2020-12-28T00:00:00
