country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,7321,3046,2021-12-31T00:00:00
NO,møre og romsdal,8763,3300,2021-12-31T00:00:00
NO,troms og finnmark,12556,5184.8,2021-12-31T00:00:00
NO,innlandet,15390,4152.7,2021-12-31T00:00:00
NO,agder,17437,5645.9,2021-12-31T00:00:00
NO,trøndelag,21664,4598.4,2021-12-31T00:00:00
NO,vestfold og telemark,23810,5643.8,2021-12-31T00:00:00
NO,rogaland,23961,4964.5,2021-12-31T00:00:00
NO,vestland,33036,5171.4,2021-12-31T00:00:00
NO,oslo,96374,13826.8,2021-12-31T00:00:00
NO,viken,119655,9554.2,2021-12-31T00:00:00
