country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,224,92.9,2020-10-09T00:00:00
NO,møre og romsdal,292,110.1,2020-10-09T00:00:00
NO,troms og finnmark,390,160.3,2020-10-09T00:00:00
NO,vestfold og telemark,473,112.8,2020-10-09T00:00:00
NO,agder,541,176.1,2020-10-09T00:00:00
NO,trøndelag,721,153.8,2020-10-09T00:00:00
NO,innlandet,722,194.4,2020-10-09T00:00:00
NO,rogaland,790,164.6,2020-10-09T00:00:00
NO,vestland,1960,307.9,2020-10-09T00:00:00
NO,viken,4147,334.1,2020-10-09T00:00:00
NO,oslo,4960,715.2,2020-10-09T00:00:00
