country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40766,16961.5,2022-09-23T00:00:00
NO,troms og finnmark,49298,20356.9,2022-09-23T00:00:00
NO,møre og romsdal,55535,20913.7,2022-09-23T00:00:00
NO,innlandet,80582,21743.5,2022-09-23T00:00:00
NO,agder,81008,26229.5,2022-09-23T00:00:00
NO,trøndelag,102420,21739.5,2022-09-23T00:00:00
NO,vestfold og telemark,104542,24779.9,2022-09-23T00:00:00
NO,rogaland,124051,25702.3,2022-09-23T00:00:00
NO,vestland,147902,23152.3,2022-09-23T00:00:00
NO,oslo,261751,37553.4,2022-09-23T00:00:00
NO,viken,391776,31282.4,2022-09-23T00:00:00
