country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,39606,16478.8,2022-05-31T00:00:00
NO,troms og finnmark,48042,19838.3,2022-05-31T00:00:00
NO,møre og romsdal,53778,20252,2022-05-31T00:00:00
NO,innlandet,78777,21256.4,2022-05-31T00:00:00
NO,agder,79700,25806,2022-05-31T00:00:00
NO,trøndelag,100084,21243.7,2022-05-31T00:00:00
NO,vestfold og telemark,102456,24285.5,2022-05-31T00:00:00
NO,rogaland,121971,25271.4,2022-05-31T00:00:00
NO,vestland,144220,22576,2022-05-31T00:00:00
NO,oslo,258089,37028,2022-05-31T00:00:00
NO,viken,385129,30751.7,2022-05-31T00:00:00
