country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40836,16990.6,2022-10-17T00:00:00
NO,troms og finnmark,49365,20384.6,2022-10-17T00:00:00
NO,møre og romsdal,55626,20947.9,2022-10-17T00:00:00
NO,innlandet,80751,21789.1,2022-10-17T00:00:00
NO,agder,81080,26252.8,2022-10-17T00:00:00
NO,trøndelag,102547,21766.5,2022-10-17T00:00:00
NO,vestfold og telemark,104655,24806.7,2022-10-17T00:00:00
NO,rogaland,124172,25727.4,2022-10-17T00:00:00
NO,vestland,148121,23186.6,2022-10-17T00:00:00
NO,oslo,262023,37592.4,2022-10-17T00:00:00
NO,viken,392131,31310.8,2022-10-17T00:00:00
