country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1027,425.7,2021-02-19T00:00:00
NO,troms og finnmark,1224,503.1,2021-02-19T00:00:00
NO,møre og romsdal,1256,473.5,2021-02-19T00:00:00
NO,agder,1783,580.3,2021-02-19T00:00:00
NO,vestfold og telemark,3347,798.1,2021-02-19T00:00:00
NO,innlandet,3364,905.8,2021-02-19T00:00:00
NO,rogaland,3475,724.1,2021-02-19T00:00:00
NO,trøndelag,3533,753.8,2021-02-19T00:00:00
NO,vestland,6680,1049.4,2021-02-19T00:00:00
NO,oslo,18452,2660.7,2021-02-19T00:00:00
NO,viken,22152,1784.8,2021-02-19T00:00:00
