country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1624,675.7,2021-06-16T00:00:00
NO,møre og romsdal,2079,782.9,2021-06-16T00:00:00
NO,troms og finnmark,2191,904.7,2021-06-16T00:00:00
NO,agder,4748,1537.4,2021-06-16T00:00:00
NO,trøndelag,5010,1063.4,2021-06-16T00:00:00
NO,innlandet,5696,1537,2021-06-16T00:00:00
NO,rogaland,6843,1417.8,2021-06-16T00:00:00
NO,vestfold og telemark,8498,2014.3,2021-06-16T00:00:00
NO,vestland,9856,1542.8,2021-06-16T00:00:00
NO,oslo,36624,5254.4,2021-06-16T00:00:00
NO,viken,43009,3434.2,2021-06-16T00:00:00
