country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,2492,1036.8,2021-09-09T00:00:00
NO,troms og finnmark,3318,1370.1,2021-09-09T00:00:00
NO,møre og romsdal,3691,1390,2021-09-09T00:00:00
NO,agder,7140,2311.9,2021-09-09T00:00:00
NO,innlandet,7390,1994,2021-09-09T00:00:00
NO,trøndelag,7686,1631.4,2021-09-09T00:00:00
NO,rogaland,9855,2041.9,2021-09-09T00:00:00
NO,vestfold og telemark,10567,2504.7,2021-09-09T00:00:00
NO,vestland,14361,2248,2021-09-09T00:00:00
NO,oslo,47170,6767.5,2021-09-09T00:00:00
NO,viken,54807,4376.2,2021-09-09T00:00:00
