country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,182,75.4,2020-09-03T00:00:00
NO,møre og romsdal,188,70.9,2020-09-03T00:00:00
NO,troms og finnmark,326,134,2020-09-03T00:00:00
NO,vestfold og telemark,364,86.8,2020-09-03T00:00:00
NO,agder,418,136.1,2020-09-03T00:00:00
NO,rogaland,543,113.2,2020-09-03T00:00:00
NO,innlandet,582,156.7,2020-09-03T00:00:00
NO,trøndelag,627,133.8,2020-09-03T00:00:00
NO,vestland,1134,178.2,2020-09-03T00:00:00
NO,viken,3153,254,2020-09-03T00:00:00
NO,oslo,3517,507.1,2020-09-03T00:00:00
