country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1505,626.2,2021-05-05T00:00:00
NO,troms og finnmark,1565,646.2,2021-05-05T00:00:00
NO,møre og romsdal,1848,695.9,2021-05-05T00:00:00
NO,agder,3372,1091.8,2021-05-05T00:00:00
NO,trøndelag,4015,852.2,2021-05-05T00:00:00
NO,innlandet,4693,1266.3,2021-05-05T00:00:00
NO,rogaland,6070,1257.7,2021-05-05T00:00:00
NO,vestfold og telemark,6430,1524.1,2021-05-05T00:00:00
NO,vestland,9073,1420.3,2021-05-05T00:00:00
NO,oslo,33840,4855,2021-05-05T00:00:00
NO,viken,39963,3191,2021-05-05T00:00:00
