country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,799,331.2,2021-01-12T00:00:00
NO,møre og romsdal,1068,402.7,2021-01-12T00:00:00
NO,troms og finnmark,1139,468.1,2021-01-12T00:00:00
NO,agder,1338,435.5,2021-01-12T00:00:00
NO,vestfold og telemark,2641,629.7,2021-01-12T00:00:00
NO,innlandet,3017,812.4,2021-01-12T00:00:00
NO,rogaland,3027,630.8,2021-01-12T00:00:00
NO,trøndelag,3115,664.6,2021-01-12T00:00:00
NO,vestland,5912,928.8,2021-01-12T00:00:00
NO,oslo,15266,2201.3,2021-01-12T00:00:00
NO,viken,17852,1438.3,2021-01-12T00:00:00
