country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,3456,1437.9,2021-10-27T00:00:00
NO,møre og romsdal,4562,1718,2021-10-27T00:00:00
NO,troms og finnmark,4949,2043.6,2021-10-27T00:00:00
NO,agder,7934,2568.9,2021-10-27T00:00:00
NO,innlandet,8454,2281.1,2021-10-27T00:00:00
NO,trøndelag,10060,2135.3,2021-10-27T00:00:00
NO,rogaland,10936,2265.8,2021-10-27T00:00:00
NO,vestfold og telemark,11786,2793.7,2021-10-27T00:00:00
NO,vestland,15959,2498.2,2021-10-27T00:00:00
NO,oslo,56099,8048.5,2021-10-27T00:00:00
NO,viken,64546,5153.9,2021-10-27T00:00:00
