country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,128,53.1,2020-07-10T00:00:00
NO,møre og romsdal,160,60.3,2020-07-10T00:00:00
NO,troms og finnmark,257,105.6,2020-07-10T00:00:00
NO,vestfold og telemark,301,71.8,2020-07-10T00:00:00
NO,agder,348,113.3,2020-07-10T00:00:00
NO,rogaland,444,92.5,2020-07-10T00:00:00
NO,innlandet,516,138.9,2020-07-10T00:00:00
NO,trøndelag,540,115.2,2020-07-10T00:00:00
NO,vestland,893,140.3,2020-07-10T00:00:00
NO,viken,2484,200.1,2020-07-10T00:00:00
NO,oslo,2893,417.2,2020-07-10T00:00:00
