country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,2512,1036.8,2021-09-10T00:00:00
NO,troms og finnmark,3347,1370.1,2021-09-10T00:00:00
NO,møre og romsdal,3734,1390,2021-09-10T00:00:00
NO,agder,7185,2311.9,2021-09-10T00:00:00
NO,innlandet,7421,1994,2021-09-10T00:00:00
NO,trøndelag,7813,1631.4,2021-09-10T00:00:00
NO,rogaland,9902,2041.9,2021-09-10T00:00:00
NO,vestfold og telemark,10630,2504.7,2021-09-10T00:00:00
NO,vestland,14433,2248,2021-09-10T00:00:00
NO,oslo,47659,6767.5,2021-09-10T00:00:00
NO,viken,55425,4376.2,2021-09-10T00:00:00
