country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,987,409.1,2021-02-10T00:00:00
NO,troms og finnmark,1217,500.2,2021-02-10T00:00:00
NO,møre og romsdal,1243,468.6,2021-02-10T00:00:00
NO,agder,1648,536.4,2021-02-10T00:00:00
NO,vestfold og telemark,3207,764.7,2021-02-10T00:00:00
NO,innlandet,3327,895.8,2021-02-10T00:00:00
NO,rogaland,3452,719.3,2021-02-10T00:00:00
NO,trøndelag,3513,749.5,2021-02-10T00:00:00
NO,vestland,6504,1021.8,2021-02-10T00:00:00
NO,oslo,17752,2559.8,2021-02-10T00:00:00
NO,viken,21315,1717.3,2021-02-10T00:00:00
