country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,2327,968.2,2021-08-31T00:00:00
NO,troms og finnmark,3133,1293.7,2021-08-31T00:00:00
NO,møre og romsdal,3239,1219.8,2021-08-31T00:00:00
NO,agder,6589,2133.4,2021-08-31T00:00:00
NO,trøndelag,6760,1434.9,2021-08-31T00:00:00
NO,innlandet,6989,1885.8,2021-08-31T00:00:00
NO,rogaland,9384,1944.3,2021-08-31T00:00:00
NO,vestfold og telemark,10078,2388.8,2021-08-31T00:00:00
NO,vestland,13702,2144.9,2021-08-31T00:00:00
NO,oslo,42913,6156.7,2021-08-31T00:00:00
NO,viken,50258,4013,2021-08-31T00:00:00
