country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,218,90.4,2020-10-06T00:00:00
NO,møre og romsdal,263,99.2,2020-10-06T00:00:00
NO,troms og finnmark,349,143.4,2020-10-06T00:00:00
NO,vestfold og telemark,446,106.3,2020-10-06T00:00:00
NO,agder,510,166,2020-10-06T00:00:00
NO,trøndelag,703,150,2020-10-06T00:00:00
NO,innlandet,706,190.1,2020-10-06T00:00:00
NO,rogaland,746,155.5,2020-10-06T00:00:00
NO,vestland,1907,299.6,2020-10-06T00:00:00
NO,viken,4001,322.4,2020-10-06T00:00:00
NO,oslo,4753,685.4,2020-10-06T00:00:00
