country,nuts_2,lau,cases,population,deaths,hospitalized,datetime
NL,Groningen,Groningen,72192,,65,9999,2022-02-24T10:00:00
NL,Limburg,Maastricht,39599,,255,9999,2022-02-24T10:00:00
NL,Limburg,Kerkrade,14384,,108,9999,2022-02-24T10:00:00
NL,Limburg,Heerlen,29054,,162,9999,2022-02-24T10:00:00
NL,Limburg,Gennep,6505,,31,9999,2022-02-24T10:00:00
NL,Limburg,Brunssum,9915,,71,9999,2022-02-24T10:00:00
NL,Limburg,Bergen (L.),4933,,20,9999,2022-02-24T10:00:00
NL,Limburg,Beesel,4744,,15,9999,2022-02-24T10:00:00
NL,Limburg,Beek,5454,,16,9999,2022-02-24T10:00:00
NL,Limburg,Meerssen,6283,,43,9999,2022-02-24T10:00:00
NL,Limburg,Landgraaf,13133,,98,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Zundert,6934,,19,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Woensdrecht,6740,,26,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Waalwijk,17745,,83,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Waalre,5949,,18,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Vught,11812,,56,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Veldhoven,15693,,55,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Valkenswaard,10845,,72,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Tilburg,85920,,302,9999,2022-02-24T10:00:00
NL,Noord-Holland,Wormerland,5655,,37,9999,2022-02-24T10:00:00
NL,Noord-Holland,Waterland,6077,,18,9999,2022-02-24T10:00:00
NL,Limburg,Mook en Middelaar,2397,,13,9999,2022-02-24T10:00:00
NL,Limburg,Roermond,20680,,79,9999,2022-02-24T10:00:00
NL,Limburg,Maasgouw,8068,,45,9999,2022-02-24T10:00:00
NL,Limburg,Leudal,12061,,60,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Lansingerland,24645,,72,9999,2022-02-24T10:00:00
NL,Noord-Holland,Koggenland,8586,,25,9999,2022-02-24T10:00:00
NL,Gelderland,Oost Gelre,10505,,49,9999,2022-02-24T10:00:00
NL,Utrecht,Utrechtse Heuvelrug,16192,,89,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Teylingen,13667,,28,9999,2022-02-24T10:00:00
NL,Gelderland,Oude IJsselstreek,12957,,58,9999,2022-02-24T10:00:00
NL,Limburg,Nederweert,6315,,28,9999,2022-02-24T10:00:00
NL,Limburg,Horst aan de Maas,17358,,78,9999,2022-02-24T10:00:00
NL,Limburg,Valkenburg aan de Geul,5010,,36,9999,2022-02-24T10:00:00
NL,Limburg,Weert,18445,,102,9999,2022-02-24T10:00:00
NL,Limburg,Voerendaal,4211,,14,9999,2022-02-24T10:00:00
NL,Limburg,Venray,17016,,58,9999,2022-02-24T10:00:00
NL,Limburg,Venlo,40152,,201,9999,2022-02-24T10:00:00
NL,Limburg,Vaals,2493,,23,9999,2022-02-24T10:00:00
NL,Limburg,Stein,8702,,28,9999,2022-02-24T10:00:00
NL,Limburg,Simpelveld,3307,,13,9999,2022-02-24T10:00:00
NL,Flevoland,Lelystad,25972,,87,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Steenbergen,8057,,22,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Son en Breugel,5952,,30,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Someren,7249,,21,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Boekel,4144,,23,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Best,10499,,38,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Bergen op Zoom,24799,,51,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Baarle-Nassau,2257,,4,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Asten,6064,,20,9999,2022-02-24T10:00:00
NL,Fryslân,Tytsjerksteradiel,10603,,38,9999,2022-02-24T10:00:00
NL,Utrecht,De Ronde Venen,16059,,55,9999,2022-02-24T10:00:00
NL,Zeeland,Vlissingen,13907,,44,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Boxtel,12043,,73,9999,2022-02-24T10:00:00
NL,Zeeland,Veere,7219,,18,9999,2022-02-24T10:00:00
NL,Zeeland,Terneuzen,16327,,41,9999,2022-02-24T10:00:00
NL,Zeeland,Reimerswaal,10707,,25,9999,2022-02-24T10:00:00
NL,Zeeland,Middelburg,16327,,42,9999,2022-02-24T10:00:00
NL,Zeeland,Kapelle,4680,,8,9999,2022-02-24T10:00:00
NL,Zeeland,Hulst,8489,,18,9999,2022-02-24T10:00:00
NL,Gelderland,West Maas en Waal,6842,,20,9999,2022-02-24T10:00:00
NL,Zeeland,Goes,13337,,44,9999,2022-02-24T10:00:00
NL,Zeeland,Borsele,8425,,13,9999,2022-02-24T10:00:00
NL,Zeeland,Tholen,10758,,37,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Breda,67281,,186,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Deurne,12488,,51,9999,2022-02-24T10:00:00
NL,Groningen,Pekela,3527,,14,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Sint-Michielsgestel,11190,,47,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Rucphen,7816,,19,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Oss,33857,,143,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Oosterhout,19899,,44,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Oisterwijk,11066,,27,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Oirschot,6942,,28,9999,2022-02-24T10:00:00
NL,Noord-Brabant,"Nuenen, Gerwen en Nederwetten",7795,,27,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Loon op Zand,8808,,47,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Hilvarenbeek,5820,,20,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Heusden,17389,,56,9999,2022-02-24T10:00:00
NL,Noord-Brabant,'s-Hertogenbosch,60120,,197,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Helmond,34647,,94,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Goirle,9134,,43,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Gilze en Rijen,9175,,21,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Geertruidenberg,8043,,30,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Etten-Leur,14967,,41,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Eindhoven,80550,,416,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Eersel,7610,,35,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Dongen,9511,,32,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Gemert-Bakel,10736,,44,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Halderberge,10346,,31,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Heeze-Leende,5013,,13,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Laarbeek,7850,,46,9999,2022-02-24T10:00:00
NL,Gelderland,Montferland,11421,,32,9999,2022-02-24T10:00:00
NL,Limburg,Beekdaelen,12330,,72,9999,2022-02-24T10:00:00
NL,Groningen,Midden-Groningen,16273,,48,9999,2022-02-24T10:00:00
NL,Groningen,Westerwolde,8141,,25,9999,2022-02-24T10:00:00
NL,Fryslân,Waadhoeke,13409,,46,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Meierijstad,29447,,180,9999,2022-02-24T10:00:00
NL,Gelderland,Berg en Dal,11760,,71,9999,2022-02-24T10:00:00
NL,Noord-Holland,Gooise Meren,21673,,46,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Altena,22355,,76,9999,2022-02-24T10:00:00
NL,Fryslân,De Fryske Marren,17412,,39,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Nissewaard,29048,,108,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Pijnacker-Nootdorp,21502,,43,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Goeree-Overflakkee,17101,,94,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Leidschendam-Voorburg,24714,,107,9999,2022-02-24T10:00:00
NL,Noord-Holland,Hollands Kroon,15690,,38,9999,2022-02-24T10:00:00
NL,Utrecht,Stichtse Vecht,23661,,77,9999,2022-02-24T10:00:00
NL,Limburg,Eijsden-Margraten,8415,,60,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Bodegraven-Reeuwijk,14096,,39,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Krimpenerwaard,20895,,70,9999,2022-02-24T10:00:00
NL,Gelderland,West Betuwe,19623,,69,9999,2022-02-24T10:00:00
NL,Utrecht,Vijfheerenlanden,22438,,82,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Hoeksche Waard,31420,,77,9999,2022-02-24T10:00:00
NL,Noord-Brabant,,9086,,8,9999,2022-02-24T10:00:00
NL,Zeeland,,1021,,1,9999,2022-02-24T10:00:00
NL,Zuid-Holland,,13096,,18,9999,2022-02-24T10:00:00
NL,Noord-Holland,,11659,,5,9999,2022-02-24T10:00:00
NL,Utrecht,,3688,,2,9999,2022-02-24T10:00:00
NL,Gelderland,,5048,,3,9999,2022-02-24T10:00:00
NL,Flevoland,,953,,0,9999,2022-02-24T10:00:00
NL,Overijssel,,3002,,5,9999,2022-02-24T10:00:00
NL,Drenthe,,750,,0,9999,2022-02-24T10:00:00
NL,Fryslân,,744,,0,9999,2022-02-24T10:00:00
NL,Groningen,,1403,,0,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Maashorst,21207,,123,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Land van Cuijk,33212,,138,9999,2022-02-24T10:00:00
NL,Noord-Holland,Dijk en Waard,31830,,72,9999,2022-02-24T10:00:00
NL,Groningen,Eemsdelta,11230,,29,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Molenlanden,18330,,45,9999,2022-02-24T10:00:00
NL,Fryslân,Noardeast-Fryslân,16236,,58,9999,2022-02-24T10:00:00
NL,Groningen,Westerkwartier,18181,,36,9999,2022-02-24T10:00:00
NL,Groningen,Het Hogeland,15572,,38,9999,2022-02-24T10:00:00
NL,Fryslân,Súdwest-Fryslân,29031,,98,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Zwijndrecht,16227,,121,9999,2022-02-24T10:00:00
NL,Overijssel,Zwartewaterland,9522,,35,9999,2022-02-24T10:00:00
NL,Limburg,Peel en Maas,15722,,93,9999,2022-02-24T10:00:00
NL,Zeeland,Sluis,5721,,26,9999,2022-02-24T10:00:00
NL,Limburg,Echt-Susteren,10701,,45,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Moerdijk,12204,,53,9999,2022-02-24T10:00:00
NL,Overijssel,Steenwijkerland,13013,,32,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Cranendonck,7542,,60,9999,2022-02-24T10:00:00
NL,Gelderland,Lingewaard,16168,,55,9999,2022-02-24T10:00:00
NL,Drenthe,Westerveld,4503,,26,9999,2022-02-24T10:00:00
NL,Overijssel,Twenterand,13516,,36,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Drimmelen,9239,,32,9999,2022-02-24T10:00:00
NL,Drenthe,Noordenveld,7611,,27,9999,2022-02-24T10:00:00
NL,Zeeland,Noord-Beveland,1992,,12,9999,2022-02-24T10:00:00
NL,Drenthe,De Wolden,7617,,32,9999,2022-02-24T10:00:00
NL,Drenthe,Borger-Odoorn,6418,,27,9999,2022-02-24T10:00:00
NL,Drenthe,Aa en Hunze,6242,,23,9999,2022-02-24T10:00:00
NL,Zeeland,Schouwen-Duiveland,10154,,40,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Roosendaal,26989,,88,9999,2022-02-24T10:00:00
NL,Limburg,Roerdalen,6516,,40,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Reusel-De Mierden,5014,,14,9999,2022-02-24T10:00:00
NL,Noord-Holland,Wijdemeren,8358,,24,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Bernheze,12455,,82,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Alphen-Chaam,3399,,5,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Bergeijk,7237,,16,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Zuidplas,17138,,51,9999,2022-02-24T10:00:00
NL,Fryslân,Dantumadiel,7045,,27,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Kaag en Braassem,9355,,11,9999,2022-02-24T10:00:00
NL,Limburg,Sittard-Geleen,31222,,171,9999,2022-02-24T10:00:00
NL,Gelderland,Bronckhorst,11308,,28,9999,2022-02-24T10:00:00
NL,Gelderland,Berkelland,14501,,58,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Midden-Delfland,7435,,15,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Westland,45105,,102,9999,2022-02-24T10:00:00
NL,Overijssel,Dinkelland,10244,,38,9999,2022-02-24T10:00:00
NL,Overijssel,Olst-Wijhe,5548,,10,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Geldrop-Mierlo,13988,,33,9999,2022-02-24T10:00:00
NL,Overijssel,Rijssen-Holten,16945,,68,9999,2022-02-24T10:00:00
NL,Gelderland,Neder-Betuwe,10752,,51,9999,2022-02-24T10:00:00
NL,Overijssel,Hof van Twente,12678,,39,9999,2022-02-24T10:00:00
NL,Gelderland,Overbetuwe,16760,,40,9999,2022-02-24T10:00:00
NL,Drenthe,Midden-Drenthe,8741,,32,9999,2022-02-24T10:00:00
NL,Drenthe,Tynaarlo,8281,,27,9999,2022-02-24T10:00:00
NL,Limburg,Gulpen-Wittem,4264,,22,9999,2022-02-24T10:00:00
NL,Noord-Brabant,Bladel,8050,,33,9999,2022-02-24T10:00:00
NL,Groningen,Oldambt,10268,,40,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Zoeterwoude,3349,,1,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Zoetermeer,43315,,79,9999,2022-02-24T10:00:00
NL,Utrecht,Woerden,19536,,46,9999,2022-02-24T10:00:00
NL,Gelderland,Maasdriel,10009,,45,9999,2022-02-24T10:00:00
NL,Gelderland,Lochem,10061,,43,9999,2022-02-24T10:00:00
NL,Gelderland,Heumen,5581,,21,9999,2022-02-24T10:00:00
NL,Gelderland,Heerde,5886,,36,9999,2022-02-24T10:00:00
NL,Gelderland,Hattem,4230,,8,9999,2022-02-24T10:00:00
NL,Gelderland,Harderwijk,18310,,63,9999,2022-02-24T10:00:00
NL,Gelderland,Ermelo,9890,,48,9999,2022-02-24T10:00:00
NL,Gelderland,Epe,10899,,55,9999,2022-02-24T10:00:00
NL,Gelderland,Nijkerk,17440,,35,9999,2022-02-24T10:00:00
NL,Gelderland,Elburg,8809,,26,9999,2022-02-24T10:00:00
NL,Gelderland,Duiven,8126,,18,9999,2022-02-24T10:00:00
NL,Gelderland,Druten,6840,,31,9999,2022-02-24T10:00:00
NL,Gelderland,Doetinchem,19457,,56,9999,2022-02-24T10:00:00
NL,Gelderland,Doesburg,3091,,11,9999,2022-02-24T10:00:00
NL,Gelderland,Culemborg,10221,,26,9999,2022-02-24T10:00:00
NL,Gelderland,Buren,8932,,26,9999,2022-02-24T10:00:00
NL,Gelderland,Brummen,6055,,25,9999,2022-02-24T10:00:00
NL,Gelderland,Beuningen,9107,,28,9999,2022-02-24T10:00:00
NL,Gelderland,Ede,44658,,119,9999,2022-02-24T10:00:00
NL,Gelderland,Nijmegen,64374,,241,9999,2022-02-24T10:00:00
NL,Gelderland,Oldebroek,8839,,44,9999,2022-02-24T10:00:00
NL,Gelderland,Putten,9768,,25,9999,2022-02-24T10:00:00
NL,Utrecht,Bunnik,5079,,15,9999,2022-02-24T10:00:00
NL,Utrecht,De Bilt,14666,,87,9999,2022-02-24T10:00:00
NL,Utrecht,Baarn,8855,,30,9999,2022-02-24T10:00:00
NL,Utrecht,Amersfoort,61441,,154,9999,2022-02-24T10:00:00
NL,Flevoland,Dronten,13833,,32,9999,2022-02-24T10:00:00
NL,Gelderland,Nunspeet,10327,,44,9999,2022-02-24T10:00:00
NL,Gelderland,Zutphen,14576,,51,9999,2022-02-24T10:00:00
NL,Gelderland,Zevenaar,13676,,51,9999,2022-02-24T10:00:00
NL,Gelderland,Zaltbommel,11936,,50,9999,2022-02-24T10:00:00
NL,Gelderland,Wijchen,14402,,74,9999,2022-02-24T10:00:00
NL,Gelderland,Winterswijk,8839,,26,9999,2022-02-24T10:00:00
NL,Gelderland,Westervoort,4722,,11,9999,2022-02-24T10:00:00
NL,Gelderland,Wageningen,12702,,72,9999,2022-02-24T10:00:00
NL,Gelderland,Voorst,8181,,35,9999,2022-02-24T10:00:00
NL,Gelderland,Tiel,15250,,81,9999,2022-02-24T10:00:00
NL,Gelderland,Scherpenzeel,4290,,12,9999,2022-02-24T10:00:00
NL,Gelderland,Rozendaal,644,,0,9999,2022-02-24T10:00:00
NL,Gelderland,Rheden,13360,,88,9999,2022-02-24T10:00:00
NL,Gelderland,Renkum,8621,,39,9999,2022-02-24T10:00:00
NL,Gelderland,Barneveld,25858,,84,9999,2022-02-24T10:00:00
NL,Utrecht,Bunschoten,11111,,43,9999,2022-02-24T10:00:00
NL,Gelderland,Arnhem,56053,,165,9999,2022-02-24T10:00:00
NL,Gelderland,Aalten,8155,,34,9999,2022-02-24T10:00:00
NL,Drenthe,Coevorden,10448,,35,9999,2022-02-24T10:00:00
NL,Drenthe,Assen,17964,,26,9999,2022-02-24T10:00:00
NL,Fryslân,Weststellingwerf,7358,,31,9999,2022-02-24T10:00:00
NL,Fryslân,Vlieland,326,,1,9999,2022-02-24T10:00:00
NL,Fryslân,Terschelling,1136,,2,9999,2022-02-24T10:00:00
NL,Fryslân,Smallingerland,17598,,42,9999,2022-02-24T10:00:00
NL,Fryslân,Schiermonnikoog,149,,2,9999,2022-02-24T10:00:00
NL,Fryslân,Opsterland,9283,,11,9999,2022-02-24T10:00:00
NL,Drenthe,Emmen,32181,,96,9999,2022-02-24T10:00:00
NL,Fryslân,Ooststellingwerf,7062,,7,9999,2022-02-24T10:00:00
NL,Fryslân,Heerenveen,15489,,44,9999,2022-02-24T10:00:00
NL,Fryslân,Harlingen,4120,,8,9999,2022-02-24T10:00:00
NL,Fryslân,Ameland,627,,1,9999,2022-02-24T10:00:00
NL,Fryslân,Achtkarspelen,10591,,41,9999,2022-02-24T10:00:00
NL,Flevoland,Zeewolde,7986,,18,9999,2022-02-24T10:00:00
NL,Groningen,Veendam,7500,,19,9999,2022-02-24T10:00:00
NL,Groningen,Stadskanaal,9488,,24,9999,2022-02-24T10:00:00
NL,Flevoland,Almere,75122,,128,9999,2022-02-24T10:00:00
NL,Fryslân,Leeuwarden,37903,,99,9999,2022-02-24T10:00:00
NL,Drenthe,Hoogeveen,17820,,48,9999,2022-02-24T10:00:00
NL,Drenthe,Meppel,10222,,37,9999,2022-02-24T10:00:00
NL,Overijssel,Almelo,25815,,72,9999,2022-02-24T10:00:00
NL,Overijssel,Zwolle,44484,,151,9999,2022-02-24T10:00:00
NL,Overijssel,Wierden,9905,,31,9999,2022-02-24T10:00:00
NL,Flevoland,Urk,8113,,24,9999,2022-02-24T10:00:00
NL,Overijssel,Tubbergen,8824,,22,9999,2022-02-24T10:00:00
NL,Overijssel,Staphorst,7894,,29,9999,2022-02-24T10:00:00
NL,Overijssel,Raalte,13623,,52,9999,2022-02-24T10:00:00
NL,Overijssel,Ommen,6003,,20,9999,2022-02-24T10:00:00
NL,Overijssel,Oldenzaal,11799,,54,9999,2022-02-24T10:00:00
NL,Flevoland,Noordoostpolder,16303,,34,9999,2022-02-24T10:00:00
NL,Overijssel,Losser,8187,,38,9999,2022-02-24T10:00:00
NL,Overijssel,Kampen,19740,,59,9999,2022-02-24T10:00:00
NL,Overijssel,Hengelo,27972,,74,9999,2022-02-24T10:00:00
NL,Overijssel,Hellendoorn,13219,,54,9999,2022-02-24T10:00:00
NL,Overijssel,Hardenberg,21590,,51,9999,2022-02-24T10:00:00
NL,Overijssel,Haaksbergen,8801,,34,9999,2022-02-24T10:00:00
NL,Overijssel,Enschede,56498,,201,9999,2022-02-24T10:00:00
NL,Overijssel,Deventer,34033,,103,9999,2022-02-24T10:00:00
NL,Overijssel,Dalfsen,9911,,24,9999,2022-02-24T10:00:00
NL,Overijssel,Borne,9024,,41,9999,2022-02-24T10:00:00
NL,Gelderland,Apeldoorn,55032,,200,9999,2022-02-24T10:00:00
NL,Limburg,,3989,,3,9999,2022-02-24T10:00:00
NL,Utrecht,Eemnes,3438,,7,9999,2022-02-24T10:00:00
NL,Utrecht,Leusden,10715,,32,9999,2022-02-24T10:00:00
NL,Noord-Holland,Stede Broec,7822,,17,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Hendrik-Ido-Ambacht,12961,,41,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Hellevoetsluis,12437,,51,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Hardinxveld-Giessendam,8345,,32,9999,2022-02-24T10:00:00
NL,Zuid-Holland,'s-Gravenhage,188083,,653,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Gouda,27514,,166,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Gorinchem,14454,,49,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Dordrecht,45440,,222,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Hillegom,7331,,23,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Delft,35596,,92,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Brielle,5636,,13,9999,2022-02-24T10:00:00
NL,Noord-Holland,Drechterland,7185,,13,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Barendrecht,18934,,50,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Alphen aan den Rijn,40124,,151,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Alblasserdam,8441,,30,9999,2022-02-24T10:00:00
NL,Noord-Holland,Zaanstad,57363,,197,9999,2022-02-24T10:00:00
NL,Noord-Holland,Zandvoort,5373,,47,9999,2022-02-24T10:00:00
NL,Noord-Holland,Weesp,7118,,23,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Capelle aan den IJssel,24084,,159,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Katwijk,27860,,71,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Krimpen aan den IJssel,11034,,78,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Leiden,43788,,84,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Wassenaar,8545,,37,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Waddinxveen,11516,,19,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Voorschoten,8333,,24,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Vlaardingen,27235,,113,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Westvoorne,4333,,20,9999,2022-02-24T10:00:00
NL,Zuid-Holland,Albrandswaard,9984,,23,9999,2022-02-24T10:00:00
