country,nuts_2,lau,cases,population,deaths,hospitalized,datetime
NL,Fryslân,Ameland,160,,0,0,2021-04-12T10:00:00
NL,Drenthe,,41,,0,0,2021-04-12T10:00:00
NL,Fryslân,Vlieland,47,,0,0,2021-04-12T10:00:00
NL,Flevoland,,20,,0,1,2021-04-12T10:00:00
NL,Groningen,,44,,0,1,2021-04-12T10:00:00
NL,Gelderland,Rozendaal,85,,0,1,2021-04-12T10:00:00
NL,Fryslân,Schiermonnikoog,43,,2,1,2021-04-12T10:00:00
NL,Fryslân,,46,,0,1,2021-04-12T10:00:00
NL,Zeeland,,42,,1,3,2021-04-12T10:00:00
NL,Fryslân,Terschelling,215,,2,3,2021-04-12T10:00:00
NL,Overijssel,,325,,3,4,2021-04-12T10:00:00
NL,Gelderland,Scherpenzeel,909,,12,5,2021-04-12T10:00:00
NL,Drenthe,Aa en Hunze,1204,,20,6,2021-04-12T10:00:00
NL,Noord-Holland,Texel,389,,4,6,2021-04-12T10:00:00
NL,Utrecht,Renswoude,501,,5,7,2021-04-12T10:00:00
NL,Utrecht,,135,,2,7,2021-04-12T10:00:00
NL,Limburg,,271,,3,7,2021-04-12T10:00:00
NL,Zuid-Holland,Zoeterwoude,657,,1,8,2021-04-12T10:00:00
NL,Noord-Holland,Beemster,785,,3,8,2021-04-12T10:00:00
NL,Fryslân,Harlingen,621,,3,8,2021-04-12T10:00:00
NL,Noord-Holland,Opmeer,1164,,5,9,2021-04-12T10:00:00
NL,Groningen,Veendam,1566,,10,10,2021-04-12T10:00:00
NL,Gelderland,,402,,3,10,2021-04-12T10:00:00
NL,Zeeland,Kapelle,763,,6,11,2021-04-12T10:00:00
NL,Limburg,Mook en Middelaar,519,,11,11,2021-04-12T10:00:00
NL,Noord-Brabant,Baarle-Nassau,417,,4,12,2021-04-12T10:00:00
NL,Noord-Holland,Uitgeest,1103,,7,12,2021-04-12T10:00:00
NL,Noord-Holland,Blaricum,836,,6,12,2021-04-12T10:00:00
